
--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/extracted_features/new_test_data/features/c3d_ucf101_finetune_whole_split1_iter_20000_newfb_format/
Probability extention: prob
Clip accuracy on testset split 1 of UCF101 is 0.778060
Expriment finished at 2016-10-24 10:36:38.922406 
Per class accuracy
Class 58: ... 0.82
Class 59: ... 0.73
Class 60: ... 0.83
Class 61: ... 0.84
Class 62: ... 0.83
Class 63: ... 0.94
Class 64: ... 0.80
Class 65: ... 0.98
Class 66: ... 0.77
Class 67: ... 0.79
Class 68: ... 0.98
Class 69: ... 0.73
Class 70: ... 0.88
Class 71: ... 0.84
Class 72: ... 0.83
Class 73: ... 0.93
Class 74: ... 0.87
Class 75: ... 0.97
Class 76: ... 0.91
Class 77: ... 0.55
Class 78: ... 0.54
Class 79: ... 0.94
Class 80: ... 0.71
Class 81: ... 0.99
Class 82: ... 0.97
Class 83: ... 0.92
Class 84: ... 1.00
Class 85: ... 0.93
Class 86: ... 0.98
Class 87: ... 0.98
Class 88: ... 0.86
Class 89: ... 0.90
Class 90: ... 0.88
Class 91: ... 0.95
Class 92: ... 0.88
Class 93: ... 0.97
Class 94: ... 0.90
Class 95: ... 0.95
Class 96: ... 0.99
Class 97: ... 0.86
Class 98: ... 0.76
Class 99: ... 0.99
Class 100: ... 0.64

--------------------------------------------------
Video two-stream cnn classification.
Video accuracy on testset split 1 of UCF101 is 0.887391
Fusion ration is 0.500000
Expriment finished at 2016-11-05 11:06:33.605920 
Per class accuracy
Class 0: ... 0.91
Class 1: ... 0.94
Class 2: ... 0.93
Class 3: ... 0.94
Class 4: ... 0.97
Class 5: ... 1.00
Class 6: ... 0.86
Class 7: ... 0.71
Class 8: ... 1.00
Class 9: ... 0.98
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.61
Class 13: ... 0.82
Class 14: ... 0.83
Class 15: ... 1.00
Class 16: ... 0.78
Class 17: ... 1.00
Class 18: ... 0.93
Class 19: ... 0.50
Class 20: ... 1.00
Class 21: ... 1.00
Class 22: ... 0.69
Class 23: ... 0.67
Class 24: ... 0.88
Class 25: ... 1.00
Class 26: ... 0.87
Class 27: ... 1.00
Class 28: ... 1.00
Class 29: ... 1.00
Class 30: ... 0.97
Class 31: ... 0.59
Class 32: ... 0.87
Class 33: ... 0.76
Class 34: ... 0.39
Class 35: ... 0.87
Class 36: ... 0.79
Class 37: ... 0.53
Class 38: ... 1.00
Class 39: ... 0.78
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 1.00
Class 43: ... 1.00
Class 44: ... 0.90
Class 45: ... 1.00
Class 46: ... 0.92
Class 47: ... 0.87
Class 48: ... 0.94
Class 49: ... 0.97
Class 50: ... 0.79
Class 51: ... 0.59
Class 52: ... 1.00
Class 53: ... 0.71
Class 54: ... 0.94
Class 55: ... 0.77
Class 56: ... 0.95
Class 57: ... 0.55
Class 58: ... 0.91
Class 59: ... 0.76
Class 60: ... 0.86
Class 61: ... 0.90
Class 62: ... 0.86
Class 63: ... 0.96
Class 64: ... 0.84
Class 65: ... 1.00
Class 66: ... 0.86
Class 67: ... 1.00
Class 68: ... 1.00
Class 69: ... 0.79
Class 70: ... 0.87
Class 71: ... 0.87
Class 72: ... 0.86
Class 73: ... 0.98
Class 74: ... 0.94
Class 75: ... 1.00
Class 76: ... 1.00
Class 77: ... 0.56
Class 78: ... 0.61
Class 79: ... 0.97
Class 80: ... 0.72
Class 81: ... 1.00
Class 82: ... 1.00
Class 83: ... 0.92
Class 84: ... 1.00
Class 85: ... 1.00
Class 86: ... 1.00
Class 87: ... 1.00
Class 88: ... 0.98
Class 89: ... 0.97
Class 90: ... 0.89
Class 91: ... 1.00
Class 92: ... 1.00
Class 93: ... 1.00
Class 94: ... 0.91
Class 95: ... 0.96
Class 96: ... 1.00
Class 97: ... 0.94
Class 98: ... 0.86
Class 99: ... 1.00
Class 100: ... 0.83

--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/extracted_features/new_test_data/c3d-features-10view//c3d_rgb_nd_conv_bs150_model2_iter_10000_rgb_prefix
Probability extention: rgb_prob
Clip accuracy on testset split 1 of UCF101 is 0.795766
Expriment finished at 2016-11-06 00:16:19.190233 
Per class accuracy
Class 0: ... 0.66
Class 1: ... 0.83
Class 2: ... 0.72
Class 3: ... 0.82
Class 4: ... 0.87
Class 5: ... 0.97
Class 6: ... 0.86
Class 7: ... 0.61
Class 8: ... 1.00
Class 9: ... 1.00
Class 10: ... 0.96
Class 11: ... 1.00
Class 12: ... 0.44
Class 13: ... 0.86
Class 14: ... 0.49
Class 15: ... 1.00
Class 16: ... 0.77
Class 17: ... 0.98
Class 18: ... 0.92
Class 19: ... 0.41
Class 20: ... 0.84
Class 21: ... 0.86
Class 22: ... 0.60
Class 23: ... 0.56
Class 24: ... 0.93
Class 25: ... 1.00
Class 26: ... 0.85
Class 27: ... 0.99
Class 28: ... 0.99
Class 29: ... 0.93
Class 30: ... 0.95
Class 31: ... 0.50
Class 32: ... 0.81
Class 33: ... 0.59
Class 34: ... 0.33
Class 35: ... 0.75
Class 36: ... 0.52
Class 37: ... 0.40
Class 38: ... 0.92
Class 39: ... 0.59
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 0.98
Class 43: ... 0.99
Class 44: ... 0.65
Class 45: ... 0.90
Class 46: ... 0.67
Class 47: ... 0.41
Class 48: ... 0.92
Class 49: ... 0.86
Class 50: ... 0.77
Class 51: ... 0.50
Class 52: ... 0.79
Class 53: ... 0.69
Class 54: ... 0.79
Class 55: ... 0.32
Class 56: ... 0.96
Class 57: ... 0.33
Class 58: ... 0.66
Class 59: ... 0.56
Class 60: ... 0.82
Class 61: ... 0.86
Class 62: ... 0.85
Class 63: ... 0.88
Class 64: ... 0.82
Class 65: ... 0.96
Class 66: ... 0.71
Class 67: ... 0.84
Class 68: ... 0.89
Class 69: ... 0.57
Class 70: ... 0.88
Class 71: ... 0.70
Class 72: ... 0.82
Class 73: ... 0.92
Class 74: ... 0.87
Class 75: ... 0.97
Class 76: ... 0.71
Class 77: ... 0.41
Class 78: ... 0.40
Class 79: ... 0.94
Class 80: ... 0.78
Class 81: ... 0.98
Class 82: ... 0.97
Class 83: ... 0.73
Class 84: ... 1.00
Class 85: ... 0.94
Class 86: ... 0.97
Class 87: ... 0.97
Class 88: ... 0.81
Class 89: ... 0.93
Class 90: ... 0.78
Class 91: ... 1.00
Class 92: ... 0.82
Class 93: ... 0.99
Class 94: ... 0.91
Class 95: ... 0.96
Class 96: ... 0.99
Class 97: ... 0.86
Class 98: ... 0.58
Class 99: ... 0.99
Class 100: ... 0.51

--------------------------------------------------
Compute video accuracy of UCF101 split 1 dataset.
Feature folder: /home/tranlaman/Public/data/extracted_features/new_test_data/c3d-features-10view//c3d_rgb_nd_conv_bs150_model2_iter_10000_rgb_prefix
Probability extention: rgb_prob
Video accuracy on testset split 1 of UCF101 is 0.817869
Expriment finished at 2016-11-06 00:16:34.011342 
Per class accuracy
Class 0: ... 0.66
Class 1: ... 0.84
Class 2: ... 0.78
Class 3: ... 0.91
Class 4: ... 0.90
Class 5: ... 0.98
Class 6: ... 0.86
Class 7: ... 0.57
Class 8: ... 1.00
Class 9: ... 1.00
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.50
Class 13: ... 0.88
Class 14: ... 0.53
Class 15: ... 1.00
Class 16: ... 0.86
Class 17: ... 1.00
Class 18: ... 0.96
Class 19: ... 0.47
Class 20: ... 0.85
Class 21: ... 0.95
Class 22: ... 0.67
Class 23: ... 0.57
Class 24: ... 1.00
Class 25: ... 1.00
Class 26: ... 0.87
Class 27: ... 1.00
Class 28: ... 0.97
Class 29: ... 0.97
Class 30: ... 0.97
Class 31: ... 0.49
Class 32: ... 0.85
Class 33: ... 0.67
Class 34: ... 0.33
Class 35: ... 0.78
Class 36: ... 0.54
Class 37: ... 0.47
Class 38: ... 0.98
Class 39: ... 0.65
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 1.00
Class 43: ... 1.00
Class 44: ... 0.71
Class 45: ... 0.90
Class 46: ... 0.65
Class 47: ... 0.39
Class 48: ... 0.94
Class 49: ... 0.85
Class 50: ... 0.77
Class 51: ... 0.51
Class 52: ... 0.82
Class 53: ... 0.71
Class 54: ... 0.85
Class 55: ... 0.40
Class 56: ... 0.97
Class 57: ... 0.36
Class 58: ... 0.66
Class 59: ... 0.59
Class 60: ... 0.86
Class 61: ... 0.98
Class 62: ... 0.84
Class 63: ... 0.86
Class 64: ... 0.82
Class 65: ... 0.97
Class 66: ... 0.75
Class 67: ... 0.90
Class 68: ... 0.89
Class 69: ... 0.61
Class 70: ... 0.87
Class 71: ... 0.70
Class 72: ... 0.86
Class 73: ... 0.95
Class 74: ... 0.91
Class 75: ... 0.97
Class 76: ... 0.70
Class 77: ... 0.42
Class 78: ... 0.43
Class 79: ... 0.94
Class 80: ... 0.80
Class 81: ... 1.00
Class 82: ... 0.97
Class 83: ... 0.74
Class 84: ... 1.00
Class 85: ... 1.00
Class 86: ... 1.00
Class 87: ... 1.00
Class 88: ... 0.86
Class 89: ... 0.92
Class 90: ... 0.79
Class 91: ... 1.00
Class 92: ... 0.84
Class 93: ... 1.00
Class 94: ... 0.91
Class 95: ... 0.96
Class 96: ... 1.00
Class 97: ... 0.92
Class 98: ... 0.60
Class 99: ... 1.00
Class 100: ... 0.50

--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/extracted_features/new_test_data/c3d-features//c3d_rgb_nd_conv_bs150_drop0.9_iter_10000
Probability extention: rgb_prob
Clip accuracy on testset split 1 of UCF101 is 0.543614
Expriment finished at 2016-11-18 23:42:02.239687 
Per class accuracy
Class 0: ... 0.64
Class 1: ... 0.61
Class 2: ... 0.42
Class 3: ... 0.21
Class 4: ... 0.85
Class 5: ... 0.96
Class 6: ... 0.82
Class 7: ... 0.61
Class 8: ... 1.00
Class 9: ... 0.86
Class 10: ... 0.95
Class 11: ... 1.00
Class 12: ... 0.01
Class 13: ... 0.00
Class 14: ... 0.06
Class 15: ... 0.97
Class 16: ... 0.94
Class 17: ... 0.10
Class 18: ... 0.26
Class 19: ... 0.01
Class 20: ... 0.96
Class 21: ... 0.75
Class 22: ... 0.55
Class 23: ... 0.40
Class 24: ... 0.00
Class 25: ... 0.99
Class 26: ... 0.23
Class 27: ... 0.98
Class 28: ... 0.64
Class 29: ... 0.95
Class 30: ... 0.97
Class 31: ... 0.74
Class 32: ... 0.85
Class 33: ... 0.00
Class 34: ... 0.06
Class 35: ... 0.62
Class 36: ... 0.04
Class 37: ... 0.00
Class 38: ... 0.01
Class 39: ... 0.23
Class 40: ... 0.99
Class 41: ... 1.00
Class 42: ... 0.87
Class 43: ... 0.99
Class 44: ... 0.44
Class 45: ... 0.05
Class 46: ... 0.32
Class 47: ... 0.83
Class 48: ... 0.93
Class 49: ... 0.98
Class 50: ... 0.56
Class 51: ... 0.04
Class 52: ... 0.24
Class 53: ... 0.07
Class 54: ... 0.02
Class 55: ... 0.52
Class 56: ... 0.97
Class 57: ... 0.00
Class 58: ... 0.39
Class 59: ... 0.00
Class 60: ... 0.02
Class 61: ... 0.00
Class 62: ... 0.68
Class 63: ... 0.00
Class 64: ... 0.00
Class 65: ... 0.00
Class 66: ... 0.00
Class 67: ... 0.50
Class 68: ... 0.99
Class 69: ... 0.08
Class 70: ... 0.88
Class 71: ... 0.00
Class 72: ... 0.75
Class 73: ... 0.96
Class 74: ... 0.54
Class 75: ... 0.96
Class 76: ... 0.84
Class 77: ... 0.00
Class 78: ... 0.11
Class 79: ... 0.96
Class 80: ... 0.80
Class 81: ... 0.98
Class 82: ... 0.99
Class 83: ... 0.92
Class 84: ... 1.00
Class 85: ... 0.87
Class 86: ... 0.99
Class 87: ... 0.98
Class 88: ... 0.62
Class 89: ... 0.77
Class 90: ... 0.98
Class 91: ... 0.68
Class 92: ... 0.35
Class 93: ... 0.95
Class 94: ... 0.29
Class 95: ... 0.91
Class 96: ... 0.89
Class 97: ... 0.81
Class 98: ... 0.00
Class 99: ... 0.01
Class 100: ... 0.05

--------------------------------------------------
Compute video accuracy of UCF101 split 1 dataset.
Feature folder: /home/tranlaman/Public/data/extracted_features/new_test_data/c3d-features//c3d_rgb_nd_conv_bs150_drop0.9_iter_10000
Probability extention: rgb_prob
Video accuracy on testset split 1 of UCF101 is 0.564896
Expriment finished at 2016-11-18 23:42:05.057204 
Per class accuracy
Class 0: ... 0.64
Class 1: ... 0.62
Class 2: ... 0.46
Class 3: ... 0.20
Class 4: ... 0.97
Class 5: ... 0.98
Class 6: ... 0.81
Class 7: ... 0.71
Class 8: ... 1.00
Class 9: ... 0.85
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.00
Class 13: ... 0.00
Class 14: ... 0.10
Class 15: ... 0.95
Class 16: ... 1.00
Class 17: ... 0.03
Class 18: ... 0.21
Class 19: ... 0.00
Class 20: ... 0.97
Class 21: ... 0.92
Class 22: ... 0.61
Class 23: ... 0.47
Class 24: ... 0.00
Class 25: ... 1.00
Class 26: ... 0.20
Class 27: ... 1.00
Class 28: ... 0.62
Class 29: ... 1.00
Class 30: ... 1.00
Class 31: ... 0.68
Class 32: ... 0.90
Class 33: ... 0.00
Class 34: ... 0.06
Class 35: ... 0.69
Class 36: ... 0.00
Class 37: ... 0.00
Class 38: ... 0.00
Class 39: ... 0.22
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 0.94
Class 43: ... 1.00
Class 44: ... 0.52
Class 45: ... 0.03
Class 46: ... 0.16
Class 47: ... 0.97
Class 48: ... 0.94
Class 49: ... 1.00
Class 50: ... 0.72
Class 51: ... 0.03
Class 52: ... 0.21
Class 53: ... 0.09
Class 54: ... 0.00
Class 55: ... 0.66
Class 56: ... 1.00
Class 57: ... 0.00
Class 58: ... 0.41
Class 59: ... 0.00
Class 60: ... 0.00
Class 61: ... 0.00
Class 62: ... 0.67
Class 63: ... 0.00
Class 64: ... 0.00
Class 65: ... 0.00
Class 66: ... 0.00
Class 67: ... 0.62
Class 68: ... 1.00
Class 69: ... 0.11
Class 70: ... 0.90
Class 71: ... 0.00
Class 72: ... 0.79
Class 73: ... 1.00
Class 74: ... 0.68
Class 75: ... 0.97
Class 76: ... 0.93
Class 77: ... 0.00
Class 78: ... 0.11
Class 79: ... 1.00
Class 80: ... 0.85
Class 81: ... 1.00
Class 82: ... 1.00
Class 83: ... 0.95
Class 84: ... 1.00
Class 85: ... 1.00
Class 86: ... 1.00
Class 87: ... 1.00
Class 88: ... 0.64
Class 89: ... 0.82
Class 90: ... 1.00
Class 91: ... 0.71
Class 92: ... 0.39
Class 93: ... 0.97
Class 94: ... 0.26
Class 95: ... 1.00
Class 96: ... 0.97
Class 97: ... 0.86
Class 98: ... 0.00
Class 99: ... 0.00
Class 100: ... 0.00

--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/extracted_features/new_test_data/c3d-features//c3d_rgb_nd_conv_bs150_drop0.9_wi1_iter_10000
Probability extention: rgb_prob
Clip accuracy on testset split 1 of UCF101 is 0.535047
Expriment finished at 2016-11-18 23:43:24.478113 
Per class accuracy
Class 0: ... 0.01
Class 1: ... 0.00
Class 2: ... 0.43
Class 3: ... 0.09
Class 4: ... 0.86
Class 5: ... 0.99
Class 6: ... 0.83
Class 7: ... 0.58
Class 8: ... 1.00
Class 9: ... 0.86
Class 10: ... 0.97
Class 11: ... 1.00
Class 12: ... 0.00
Class 13: ... 0.00
Class 14: ... 0.15
Class 15: ... 0.98
Class 16: ... 0.93
Class 17: ... 0.38
Class 18: ... 0.09
Class 19: ... 0.00
Class 20: ... 0.98
Class 21: ... 0.77
Class 22: ... 0.34
Class 23: ... 0.56
Class 24: ... 0.00
Class 25: ... 0.99
Class 26: ... 0.22
Class 27: ... 0.98
Class 28: ... 0.68
Class 29: ... 0.93
Class 30: ... 0.97
Class 31: ... 0.84
Class 32: ... 0.82
Class 33: ... 0.01
Class 34: ... 0.40
Class 35: ... 0.61
Class 36: ... 0.00
Class 37: ... 0.00
Class 38: ... 0.02
Class 39: ... 0.24
Class 40: ... 0.99
Class 41: ... 1.00
Class 42: ... 0.79
Class 43: ... 0.99
Class 44: ... 0.40
Class 45: ... 0.03
Class 46: ... 0.52
Class 47: ... 0.89
Class 48: ... 0.93
Class 49: ... 0.79
Class 50: ... 0.57
Class 51: ... 0.06
Class 52: ... 0.10
Class 53: ... 0.00
Class 54: ... 0.00
Class 55: ... 0.54
Class 56: ... 0.97
Class 57: ... 0.00
Class 58: ... 0.17
Class 59: ... 0.00
Class 60: ... 0.01
Class 61: ... 0.00
Class 62: ... 0.99
Class 63: ... 0.00
Class 64: ... 0.00
Class 65: ... 0.00
Class 66: ... 0.00
Class 67: ... 0.44
Class 68: ... 0.99
Class 69: ... 0.44
Class 70: ... 0.88
Class 71: ... 0.00
Class 72: ... 0.75
Class 73: ... 0.98
Class 74: ... 0.54
Class 75: ... 0.93
Class 76: ... 0.81
Class 77: ... 0.03
Class 78: ... 0.10
Class 79: ... 0.95
Class 80: ... 0.82
Class 81: ... 0.98
Class 82: ... 0.99
Class 83: ... 0.92
Class 84: ... 1.00
Class 85: ... 0.85
Class 86: ... 0.99
Class 87: ... 0.98
Class 88: ... 0.71
Class 89: ... 0.73
Class 90: ... 0.86
Class 91: ... 0.74
Class 92: ... 0.25
Class 93: ... 0.95
Class 94: ... 0.15
Class 95: ... 0.90
Class 96: ... 0.93
Class 97: ... 0.78
Class 98: ... 0.00
Class 99: ... 0.02
Class 100: ... 0.08

--------------------------------------------------
Compute video accuracy of UCF101 split 1 dataset.
Feature folder: /home/tranlaman/Public/data/extracted_features/new_test_data/c3d-features//c3d_rgb_nd_conv_bs150_drop0.9_wi1_iter_10000
Probability extention: rgb_prob
Video accuracy on testset split 1 of UCF101 is 0.559344
Expriment finished at 2016-11-18 23:43:26.958054 
Per class accuracy
Class 0: ... 0.00
Class 1: ... 0.00
Class 2: ... 0.46
Class 3: ... 0.06
Class 4: ... 0.94
Class 5: ... 1.00
Class 6: ... 0.84
Class 7: ... 0.60
Class 8: ... 1.00
Class 9: ... 0.85
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.00
Class 13: ... 0.00
Class 14: ... 0.30
Class 15: ... 0.98
Class 16: ... 1.00
Class 17: ... 0.43
Class 18: ... 0.07
Class 19: ... 0.00
Class 20: ... 1.00
Class 21: ... 0.92
Class 22: ... 0.31
Class 23: ... 0.65
Class 24: ... 0.00
Class 25: ... 1.00
Class 26: ... 0.22
Class 27: ... 1.00
Class 28: ... 0.68
Class 29: ... 1.00
Class 30: ... 1.00
Class 31: ... 0.84
Class 32: ... 0.82
Class 33: ... 0.00
Class 34: ... 0.42
Class 35: ... 0.62
Class 36: ... 0.00
Class 37: ... 0.00
Class 38: ... 0.02
Class 39: ... 0.22
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 0.85
Class 43: ... 1.00
Class 44: ... 0.65
Class 45: ... 0.00
Class 46: ... 0.54
Class 47: ... 1.00
Class 48: ... 0.94
Class 49: ... 0.85
Class 50: ... 0.62
Class 51: ... 0.08
Class 52: ... 0.06
Class 53: ... 0.00
Class 54: ... 0.00
Class 55: ... 0.69
Class 56: ... 1.00
Class 57: ... 0.00
Class 58: ... 0.11
Class 59: ... 0.00
Class 60: ... 0.00
Class 61: ... 0.00
Class 62: ... 1.00
Class 63: ... 0.00
Class 64: ... 0.00
Class 65: ... 0.00
Class 66: ... 0.00
Class 67: ... 0.65
Class 68: ... 1.00
Class 69: ... 0.43
Class 70: ... 0.87
Class 71: ... 0.00
Class 72: ... 0.82
Class 73: ... 1.00
Class 74: ... 0.56
Class 75: ... 0.94
Class 76: ... 0.91
Class 77: ... 0.00
Class 78: ... 0.02
Class 79: ... 1.00
Class 80: ... 0.88
Class 81: ... 1.00
Class 82: ... 1.00
Class 83: ... 0.95
Class 84: ... 1.00
Class 85: ... 1.00
Class 86: ... 1.00
Class 87: ... 1.00
Class 88: ... 0.83
Class 89: ... 0.77
Class 90: ... 0.86
Class 91: ... 0.80
Class 92: ... 0.24
Class 93: ... 0.94
Class 94: ... 0.19
Class 95: ... 1.00
Class 96: ... 0.97
Class 97: ... 0.86
Class 98: ... 0.00
Class 99: ... 0.02
Class 100: ... 0.08

--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/extracted_features/new_test_data/c3d-features//c3d_rgb_nd_conv_bs105_drop0.9_wi1_iter_20000
Probability extention: rgb_prob
Clip accuracy on testset split 1 of UCF101 is 0.778568
Expriment finished at 2016-11-20 12:11:52.391186 
Per class accuracy
Class 0: ... 0.36
Class 1: ... 0.76
Class 2: ... 0.63
Class 3: ... 0.79
Class 4: ... 0.88
Class 5: ... 0.97
Class 6: ... 0.81
Class 7: ... 0.65
Class 8: ... 1.00
Class 9: ... 0.88
Class 10: ... 0.93
Class 11: ... 1.00
Class 12: ... 0.34
Class 13: ... 0.83
Class 14: ... 0.51
Class 15: ... 0.97
Class 16: ... 0.66
Class 17: ... 0.95
Class 18: ... 0.67
Class 19: ... 0.34
Class 20: ... 0.89
Class 21: ... 0.87
Class 22: ... 0.64
Class 23: ... 0.42
Class 24: ... 0.86
Class 25: ... 0.98
Class 26: ... 0.86
Class 27: ... 0.99
Class 28: ... 0.72
Class 29: ... 0.95
Class 30: ... 0.95
Class 31: ... 0.68
Class 32: ... 0.76
Class 33: ... 0.56
Class 34: ... 0.34
Class 35: ... 0.74
Class 36: ... 0.76
Class 37: ... 0.23
Class 38: ... 0.68
Class 39: ... 0.41
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 0.98
Class 43: ... 1.00
Class 44: ... 0.60
Class 45: ... 0.95
Class 46: ... 0.84
Class 47: ... 0.73
Class 48: ... 0.94
Class 49: ... 0.94
Class 50: ... 0.52
Class 51: ... 0.35
Class 52: ... 0.86
Class 53: ... 0.74
Class 54: ... 0.78
Class 55: ... 0.50
Class 56: ... 0.97
Class 57: ... 0.16
Class 58: ... 0.81
Class 59: ... 0.65
Class 60: ... 0.88
Class 61: ... 0.77
Class 62: ... 0.73
Class 63: ... 1.00
Class 64: ... 0.83
Class 65: ... 0.93
Class 66: ... 0.75
Class 67: ... 0.64
Class 68: ... 0.89
Class 69: ... 0.66
Class 70: ... 0.88
Class 71: ... 0.79
Class 72: ... 0.78
Class 73: ... 0.93
Class 74: ... 0.89
Class 75: ... 0.98
Class 76: ... 0.80
Class 77: ... 0.37
Class 78: ... 0.40
Class 79: ... 0.94
Class 80: ... 0.77
Class 81: ... 0.98
Class 82: ... 0.98
Class 83: ... 0.91
Class 84: ... 1.00
Class 85: ... 0.89
Class 86: ... 0.99
Class 87: ... 0.96
Class 88: ... 0.85
Class 89: ... 1.00
Class 90: ... 0.82
Class 91: ... 0.83
Class 92: ... 0.74
Class 93: ... 0.99
Class 94: ... 0.96
Class 95: ... 0.96
Class 96: ... 1.00
Class 97: ... 0.80
Class 98: ... 0.57
Class 99: ... 0.97
Class 100: ... 0.33

--------------------------------------------------
Compute video accuracy of UCF101 split 1 dataset.
Feature folder: /home/tranlaman/Public/data/extracted_features/new_test_data/c3d-features//c3d_rgb_nd_conv_bs105_drop0.9_wi1_iter_20000
Probability extention: rgb_prob
Video accuracy on testset split 1 of UCF101 is 0.815490
Expriment finished at 2016-11-20 12:11:55.261002 
Per class accuracy
Class 0: ... 0.32
Class 1: ... 0.78
Class 2: ... 0.76
Class 3: ... 0.86
Class 4: ... 0.97
Class 5: ... 0.98
Class 6: ... 0.81
Class 7: ... 0.71
Class 8: ... 1.00
Class 9: ... 0.90
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.34
Class 13: ... 0.88
Class 14: ... 0.57
Class 15: ... 0.98
Class 16: ... 0.69
Class 17: ... 0.97
Class 18: ... 0.79
Class 19: ... 0.39
Class 20: ... 0.88
Class 21: ... 0.97
Class 22: ... 0.67
Class 23: ... 0.45
Class 24: ... 0.88
Class 25: ... 1.00
Class 26: ... 0.87
Class 27: ... 1.00
Class 28: ... 0.78
Class 29: ... 1.00
Class 30: ... 0.97
Class 31: ... 0.73
Class 32: ... 0.77
Class 33: ... 0.70
Class 34: ... 0.36
Class 35: ... 0.82
Class 36: ... 0.75
Class 37: ... 0.24
Class 38: ... 0.71
Class 39: ... 0.51
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 1.00
Class 43: ... 1.00
Class 44: ... 0.71
Class 45: ... 0.97
Class 46: ... 0.92
Class 47: ... 0.89
Class 48: ... 0.97
Class 49: ... 0.97
Class 50: ... 0.54
Class 51: ... 0.41
Class 52: ... 0.85
Class 53: ... 0.82
Class 54: ... 0.82
Class 55: ... 0.60
Class 56: ... 0.97
Class 57: ... 0.12
Class 58: ... 0.84
Class 59: ... 0.73
Class 60: ... 0.92
Class 61: ... 0.90
Class 62: ... 0.79
Class 63: ... 1.00
Class 64: ... 0.84
Class 65: ... 0.97
Class 66: ... 0.79
Class 67: ... 0.72
Class 68: ... 0.91
Class 69: ... 0.75
Class 70: ... 0.87
Class 71: ... 0.87
Class 72: ... 0.82
Class 73: ... 0.98
Class 74: ... 0.97
Class 75: ... 0.97
Class 76: ... 0.86
Class 77: ... 0.35
Class 78: ... 0.37
Class 79: ... 0.97
Class 80: ... 0.82
Class 81: ... 1.00
Class 82: ... 1.00
Class 83: ... 0.95
Class 84: ... 1.00
Class 85: ... 0.94
Class 86: ... 1.00
Class 87: ... 0.97
Class 88: ... 0.95
Class 89: ... 1.00
Class 90: ... 0.86
Class 91: ... 0.86
Class 92: ... 0.74
Class 93: ... 1.00
Class 94: ... 0.98
Class 95: ... 1.00
Class 96: ... 1.00
Class 97: ... 0.89
Class 98: ... 0.60
Class 99: ... 0.98
Class 100: ... 0.44

--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/extracted_features/new_test_data/c3d-features//c3d_rgb_adadelta_bs105_drop0.9_wi2_iter_20000
Probability extention: rgb_prob
Clip accuracy on testset split 1 of UCF101 is 0.748038
Expriment finished at 2016-11-21 23:14:24.074030 
Per class accuracy
Class 0: ... 0.71
Class 1: ... 0.60
Class 2: ... 0.47
Class 3: ... 0.85
Class 4: ... 0.84
Class 5: ... 0.91
Class 6: ... 0.79
Class 7: ... 0.53
Class 8: ... 1.00
Class 9: ... 0.82
Class 10: ... 0.95
Class 11: ... 1.00
Class 12: ... 0.55
Class 13: ... 0.78
Class 14: ... 0.45
Class 15: ... 0.99
Class 16: ... 0.70
Class 17: ... 0.95
Class 18: ... 0.79
Class 19: ... 0.43
Class 20: ... 0.85
Class 21: ... 0.81
Class 22: ... 0.52
Class 23: ... 0.25
Class 24: ... 0.83
Class 25: ... 0.98
Class 26: ... 0.84
Class 27: ... 0.96
Class 28: ... 0.84
Class 29: ... 0.93
Class 30: ... 0.90
Class 31: ... 0.66
Class 32: ... 0.74
Class 33: ... 0.60
Class 34: ... 0.30
Class 35: ... 0.72
Class 36: ... 0.44
Class 37: ... 0.29
Class 38: ... 0.77
Class 39: ... 0.58
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 0.90
Class 43: ... 0.96
Class 44: ... 0.48
Class 45: ... 0.79
Class 46: ... 0.71
Class 47: ... 0.44
Class 48: ... 0.90
Class 49: ... 0.80
Class 50: ... 0.72
Class 51: ... 0.51
Class 52: ... 0.94
Class 53: ... 0.49
Class 54: ... 0.65
Class 55: ... 0.38
Class 56: ... 0.98
Class 57: ... 0.19
Class 58: ... 0.67
